0.68762	0.70296	-0.41845	0.38002	-0.17258	0.44574	-0.19483	-0.16375	0.071371	0.026446	0.067628	-0.032791	0.026752	-0.0075484	0.038002	-0.019414	0.015946	0.034252	-0.053355	0.007516	0.05099	-0.036586	0.031843	-0.019215	-0.0098054	0.018406	0.031814	0.034625	-0.051922	-0.020124	0.080437	-0.09491	0.061863	0.070024	-0.0091379	-0.052518	-0.014652	0.061434	-0.031862	-0.029886	0.054254	-0.034361	-0.058275	0.05747	0.010866	0.0077321	0.09712	0.12038	0.11261	0.11744	0.062286	-0.17632	0.015423	-0.10527	-0.13453	0.058992	-0.10684	-0.10148	0.038915	0.026233	0.094991	0.071306	0.1183	-0.1762	0.094628	-0.0072264	0.041974	-0.062402	-0.051155	0.10204	0.020132	0.083648	0.18475	-0.12322	-0.20511	0.20418	0.024247	0.09484	0.057114	-0.097548	0.052308	0.043485	-0.083329	-0.044997	0.15513	-0.044405	0.061369	-0.050473	0.20072	-0.062166	0.0027036	-0.17884	0.031613	-0.32932	-0.0048712	-0.25148	0.10031	-0.0013577	0.034501	0.16206	-0.10657	-0.047291	0.10888	-0.15782	-0.39019	-0.024071	0.13524	-0.057406	0.23716	-0.29869	0.12697	0.0080949	-0.19998	0.082513	-0.26317	0.09198	-0.13361	-0.186	-0.044385	-0.088962	0.0584	0.023362	-0.051988	0.13287	0.087094	0.042999	-0.089527	0.37319	-0.11542	0.34524	0.018263	-0.084616	-0.35181	-0.035754	0.0056752	0.19208	0.167	0.24757	0.57031	-0.25408	0.2291	-0.46355	0.45139	0.16183	-0.26392	0.014488	0.19806	0.023551	0.77807	0.25386	0.63652	-0.2001	-0.53669	-0.15542	0.15891	0.49701	-0.12607	-0.17691	0.087204	-0.047132	-0.59862	-0.039361	0.13162	0.073567	-0.10661	-0.3211	-0.1312	-0.3603	-0.089457	0.48555	-0.52913	0.017848	-0.51171	0.21681	-0.074454	0.40607	-0.32754	0.28627	0.21281	0.088408	-0.27392	-0.17819	-0.093504	0.16697	0.60339	-0.016547	-0.20162	0.039793	0.049585	0.40378	0.070389	0.14774	0.3093	-0.019252	0.29676	0.24141	0.84433	0.27344	0.13034	0.25146
0.66812	0.58906	-0.039643	0.31863	-0.11199	0.37752	-0.15909	-0.1304	0.042473	0.10603	0.11058	0.086911	0.049958	-0.025375	0.084475	-0.084458	0.14318	0.033047	-0.15827	-0.029959	0.041412	-0.01644	-0.062735	-0.033741	0.022392	-0.025475	-0.047939	-0.023045	-0.057109	-0.058183	0.12197	-0.0035127	0.14853	-0.1288	0.065678	0.0034564	0.11567	0.12572	0.017779	0.13938	0.075526	0.036623	-0.12516	-0.19768	0.023449	-0.098116	0.10704	0.088676	0.032316	0.16265	-0.084351	-0.21199	-0.10695	-0.12553	0.042022	0.055653	-0.043056	0.05276	0.19044	-0.018958	0.24402	-0.08074	0.04532	0.1128	-0.39649	-0.0060518	-0.018664	-0.046889	-0.10666	-0.20115	0.031039	0.048515	0.15035	0.059642	0.1456	0.25707	0.076269	-0.13017	0.11323	-0.042471	0.13978	-0.13557	0.030053	0.13867	0.22598	-0.1237	-0.010953	0.14672	-0.14598	-0.039219	-0.20095	0.071519	0.026216	0.15791	0.11243	-0.36314	-0.43075	-0.06461	-0.30687	0.15413	-0.076729	0.055192	-0.30048	0.095674	-0.42547	0.24435	-0.35181	-0.096929	-0.10886	0.0052774	0.46418	-0.0045664	-0.31768	0.32152	0.34416	-0.11558	-0.1657	-0.1451	0.032327	-0.15788	0.20718	-0.17142	-0.041632	-0.11271	0.15121	-0.23492	-0.11741	0.19484	0.30529	0.073277	0.16805	0.19261	0.92725	0.058144	0.19527	0.32901	0.072212	-0.019416	0.42708	-0.036135	-0.025724	0.47315	0.035833	0.63963	0.13869	0.33697	0.33718	0.20505	-0.52909	0.56952	-0.25637	-0.18866	0.17915	0.085049	0.016449	-0.24728	0.13305	-0.30745	-0.28014	0.16051	0.16273	0.061271	-0.2248	-0.25328	-0.041084	-0.23507	-0.11289	-0.28668	-0.095305	0.042959	0.30594	-0.067867	0.040847	-0.54041	-0.46002	-0.10644	-0.11939	-0.11834	0.35077	-0.0050775	0.20955	-0.0012013	-0.1154	-0.16151	0.34514	0.0599	0.10982	0.30526	0.24044	0.10591	-0.2073	0.16971	-0.078086	0.20489	-0.21131	-0.041578	0.16743	-0.099844	-0.024654	0.10884
0.7606	0.67721	-0.34376	0.20828	0.075889	0.1563	0.11152	0.1112	-0.10187	0.070206	0.09012	-0.047966	-0.041112	-0.0082579	0.32614	0.29589	-0.18831	-0.17955	0.17945	0.084876	-0.028146	0.4447	-0.01809	0.034099	0.031161	0.026962	0.23033	-0.3267	-0.17278	-0.0086488	0.059725	-0.070519	0.14469	0.14897	-0.1991	0.17859	0.32045	0.1112	0.18672	-0.043973	0.31614	0.08208	0.0061779	-0.0011795	-0.0014737	-0.10549	-0.11041	0.0098072	0.11951	0.40385	-0.046288	-0.086517	0.019042	0.096331	-0.1402	0.30449	0.1556	-0.43256	0.14019	0.23915	0.12449	-0.13391	0.1333	-0.14156	-0.35894	0.20271	-0.043648	0.19557	-0.00048936	0.28593	-0.037483	0.05626	-0.13397	-0.35026	0.065814	0.043681	0.037725	0.066139	-0.041489	-0.015964	0.067432	0.051666	0.32053	-0.20565	0.22595	-0.07107	-0.32582	0.49335	-0.28017	-0.19154	0.037518	-0.049884	-0.16245	-0.24625	-0.19811	-0.025656	-0.23042	-0.15503	-0.21922	0.16626	-0.039954	-0.11787	-0.082082	0.066829	0.16731	0.1068	0.013102	0.13815	-0.20231	-0.32198	-0.14451	-0.035436	-0.028572	-0.0040511	-0.060739	0.1166	0.0084947	-0.039225	0.017908	-0.5808	0.002868	-0.02567	0.044924	-0.057103	0.078115	-0.37563	0.1435	0.016824	-0.062603	0.25534	0.018108	-0.043546	0.20033	-0.015203	0.12038	-0.18906	-0.00080243	0.010049	0.19087	0.077148	-0.12108	-0.080348	-0.10704	-0.024137	-0.019932	-0.15413	0.063271	-0.087027	0.12495	0.25619	-0.035674	-0.25983	0.25096	-0.082916	-0.026049	-0.061706	0.085462	-0.00013229	-0.19666	0.10995	-0.1652	-0.020876	-0.31202	0.060001	0.01079	0.085618	0.080618	0.13718	0.077144	0.054564	0.049745	0.046245	-0.31062	0.0013244	-0.10521	0.009593	0.12406	-0.11468	0.04366	-0.10939	0.098292	0.2004	0.133	-0.1149	-0.043457	-0.0078099	0.11743	-0.013772	-0.011418	0.10868	-0.099919	0.12351	-0.10489	-0.12152	-0.033387	0.065267	0.063538	-0.099452	0.035923	-0.11319
1.0529	0.53246	-0.22922	0.26183	0.46983	-0.11868	0.055919	-0.13821	-0.1306	-0.2333	-0.3149	-0.11936	0.20008	0.04897	0.2301	0.21211	-0.10466	0.19121	0.14865	0.18991	-0.087357	0.55452	-0.079737	0.13669	0.37708	0.090815	-0.56605	-0.031399	0.42881	0.37888	0.043091	-0.18578	-0.59934	-0.051347	0.43564	-0.25901	-0.3576	0.046881	-0.46861	-0.22104	0.19751	0.42342	-0.064981	0.017876	-0.00088596	-0.023247	0.13317	0.19394	0.056445	-0.098345	-0.011412	0.062611	-0.21749	0.0070992	0.083614	-0.11821	-0.064671	0.16773	0.088879	0.14047	-0.025876	0.086671	-0.10733	0.057717	-0.039308	0.059881	0.09657	-0.031603	0.11119	-0.056795	0.25345	-0.067787	0.10585	-0.065557	0.22236	0.017147	-0.03543	-0.069022	0.039166	0.20136	0.018937	0.067663	0.06604	0.32945	0.082215	-0.019354	0.053703	0.079694	-0.10659	-0.016695	-0.072527	0.024595	-0.023989	-0.18581	0.036584	0.0031877	-0.078303	-0.056614	0.055536	-0.10943	-0.077487	-0.12996	0.1796	-0.050992	-0.051117	-0.12044	0.02215	0.052181	0.040406	-0.063721	-0.17092	0.078465	-0.066835	0.089737	0.095519	0.1618	-0.072009	0.015946	0.054766	0.0085519	0.02551	0.12464	-0.093921	-0.084239	0.046098	-0.058965	0.057088	-0.078948	0.15114	-0.039572	0.022632	0.059036	-0.042862	-0.092429	-0.12318	-0.035856	0.0051335	-0.049376	0.0090232	0.094877	-0.022973	0.019716	0.045098	-0.043256	0.0012246	0.00071257	0.013112	-0.098392	0.046955	0.076725	-0.024458	-0.032299	0.077043	-0.121	0.0030226	0.022693	0.12653	0.04206	-0.014041	-0.093378	0.060418	0.022156	0.056675	0.031678	-0.022799	-0.071086	0.021308	0.073895	-0.030003	-0.0014853	-0.058949	0.025325	0.027728	-0.054954	-0.054126	-0.010917	0.0045532	-0.017333	0.039152	0.030872	-0.050524	0.046252	-0.014019	-0.056385	0.057772	-0.030455	0.020178	-0.020654	0.016645	0.025541	-0.082839	-0.021039	-0.036947	-0.051233	-0.038377	-0.027721	0.014688	-0.038427	-0.062373	0.072243
1.1272	-0.37436	-0.27513	-0.056409	-0.1795	-0.39118	-0.21759	0.53511	0.18246	0.31117	-0.18244	0.012333	-0.042748	-0.042724	-0.16554	-0.18764	0.29037	-0.020188	-0.089262	-0.062318	-0.28291	-0.076204	-0.16087	0.051886	-0.13572	-0.20466	-0.10144	0.066325	0.21797	-0.10409	0.044853	-0.1771	-0.29317	-0.26128	-0.1112	-0.2579	0.025974	0.18405	0.17384	0.01526	-0.13036	0.011133	-0.13667	-0.077889	-0.051218	-0.00016761	0.24518	-0.12365	0.0074582	0.27289	0.23869	0.00011121	0.10321	0.10878	-0.050099	0.05677	-0.091903	0.038037	-0.062249	0.083049	-0.048884	0.19638	-0.17276	-0.070459	-0.01116	0.14837	-0.094849	0.1283	0.086236	0.077931	0.074858	0.099069	-0.15907	-0.16568	0.22856	-0.12772	0.066578	0.16565	0.11399	0.0027049	-0.055914	0.18867	-0.032528	0.029802	-0.11236	-0.22717	0.09944	0.0043962	0.042231	-0.077308	0.24275	-0.12455	0.10659	0.15135	0.077091	0.046683	-0.01187	-0.013961	-0.16689	0.16138	0.15624	0.14809	0.061629	0.11243	-0.024807	0.17801	-0.0080012	-0.045071	-0.11563	-0.12673	-0.19891	0.1561	0.14292	0.19196	-0.12283	-0.13677	0.09163	0.099677	-0.015227	0.16033	-0.07226	-0.056484	0.046444	-0.046401	-0.0061029	0.11114	-0.12174	0.059062	-0.017464	-0.033582	-0.076715	-0.048618	-0.052909	0.11067	0.26985	0.03012	-0.15028	-0.053578	0.023318	0.1062	0.10053	0.16385	0.027322	0.10765	0.012802	-0.042795	0.1164	0.090536	0.095981	-0.11898	0.082185	-0.054734	0.10598	-0.063763	-0.054907	-0.11257	0.0548	-0.099474	0.082084	-0.21166	-0.21183	0.010665	0.0064697	-0.11382	-0.015424	-0.11639	0.0021864	0.048977	-0.068266	-0.048687	-0.10601	0.059225	0.0045179	0.082287	0.022859	-0.091973	-0.04155	0.048196	-0.018739	0.026096	0.061132	0.047611	0.085178	0.059247	0.10111	0.042855	0.045098	-0.071849	-0.055892	-0.014522	0.032667	0.021741	-0.10096	-0.1449	-0.065212	-0.15348	-0.054852	-0.10686	0.008974	-0.030921
1.2235	0.47098	-0.078068	-0.98793	-0.35265	-0.15528	-0.081676	-0.37468	0.26726	-0.14797	-0.20936	-0.15976	-0.094171	0.041672	-0.081458	0.0072251	-0.33606	0.25306	-0.045904	-0.033801	-0.24151	0.14324	0.075166	-0.23103	0.070696	0.030904	-0.045997	0.22719	-0.063881	-0.052304	0.0071178	-0.073523	0.034874	0.31381	-0.12582	0.082912	-0.036518	0.21295	-0.048023	0.064686	0.10859	0.0061545	0.0038476	0.0073023	0.1715	0.13403	-0.041886	-0.11318	0.080813	0.06607	0.0088549	-0.016324	0.058676	0.0076452	-0.058854	0.087945	-0.039877	0.059922	0.014545	0.050736	0.067493	-0.060266	0.035616	-0.0067546	-0.033541	-0.19681	0.02135	0.12871	-0.043024	0.0014888	0.023596	0.051062	0.083021	-0.0018821	-0.023896	-0.0016065	-0.094856	0.034262	-0.12722	-0.0036096	0.013685	0.11945	0.043837	-0.078149	-0.06203	-0.049449	0.14167	-0.086689	-0.018733	-0.11355	-0.035907	0.094758	0.026002	-0.0019628	0.041993	-0.037288	-0.04661	-0.017985	0.10781	-0.0011434	-0.041497	-0.029127	0.039792	-0.018877	0.010044	0.0042398	-0.068284	0.092922	0.026917	-0.11107	0.0086957	-0.018685	-0.025229	-0.010615	0.053683	-0.032364	-0.028145	0.030246	-0.10945	0.0013107	0.013965	0.042349	0.046006	0.029497	-0.071087	0.16176	0.023838	0.11635	0.03728	0.067618	0.083089	0.00067814	0.11773	0.007796	-0.034166	-0.096877	0.073586	-0.053075	0.012373	0.081613	-0.032342	-0.024037	-0.098337	-0.030495	-0.099913	0.010587	0.07097	-0.023835	0.0014905	-0.039795	-0.070358	0.051589	-0.0015135	0.031444	-0.01852	-0.057325	-0.085739	0.02763	-0.057472	0.035795	-0.041481	0.053076	0.032047	-0.038224	0.011032	0.080887	0.017898	-0.079939	0.013258	-0.040915	-0.057441	-0.051311	-0.049994	-0.011316	0.098468	0.04232	0.0064719	0.066319	0.039363	0.0021628	0.059541	-0.11742	0.051602	-0.044608	-0.012022	-0.039877	-0.036135	0.037206	-0.013691	-0.015863	0.015539	0.027003	0.0085029	-0.050437	-0.011587	0.0011775	0.025074	-0.10693	0.027039	-0.074243
1.2007	0.42946	0.0036797	-0.93278	-0.37927	-0.2257	0.0011904	-0.43131	0.35147	-0.092732	-0.1898	-0.19	-0.085275	0.034061	-0.14793	0.10302	0.0016292	0.25675	0.16896	-0.0094506	-0.39843	0.076637	-0.048598	-0.17826	-0.022849	0.030024	-0.086079	0.18234	0.11262	-0.057358	0.13044	0.026099	0.018925	0.25984	-0.38758	-0.00042256	0.0086164	0.33662	-0.14972	-0.07084	-0.10501	0.0085938	-0.040443	0.2086	0.40655	0.11971	0.18957	-0.040469	-0.18666	0.074089	-0.0081562	-0.15954	0.12159	0.15366	0.12989	-0.034633	0.088639	-0.086971	0.091414	0.20901	0.059458	-0.030333	-0.082097	0.11529	0.10735	-0.020177	0.088527	-0.12524	-0.060291	-0.021582	0.04834	-0.17583	0.018845	0.045163	0.0052112	-0.013165	-0.020893	-0.049449	-0.028429	0.020598	-0.046808	-0.10553	0.0062574	0.0411	-0.0059615	0.037447	-0.11793	-0.047657	-0.036147	-0.09304	-0.026614	-0.080232	-0.068505	0.02068	-0.073596	0.079939	0.035306	0.073675	0.07416	0.082992	-0.068748	-0.010151	0.083937	-0.13306	0.010873	0.017257	0.082275	-0.060974	0.016973	0.013488	-0.047878	0.01587	-0.1151	0.08365	-0.039209	0.046863	0.050444	0.052272	-0.11186	0.016424	0.0059725	0.0023105	-0.004344	-0.0064666	0.077691	-0.025571	0.020484	0.003508	0.013603	0.015465	-0.02744	0.023446	0.010529	-0.011058	0.062406	0.076694	0.003097	-0.025718	0.052585	-0.045966	0.006677	-0.0065359	0.028007	0.10323	0.056865	0.030201	-0.083094	0.037181	-0.007985	0.027009	-0.025244	-0.019694	-0.0084738	0.016711	0.017081	-0.021472	-0.0061221	-0.10248	0.030914	-0.0024534	0.0042648	0.019254	-0.021086	-0.0065907	-0.010399	-0.03213	-0.0078424	0.025961	-0.040686	0.020869	0.066596	-0.051378	-0.059387	-0.06842	-0.089621	-0.0013879	0.02642	-0.074217	0.057867	-0.016844	-0.053894	0.012305	-0.016015	-0.00099397	-0.065959	0.055608	-0.071811	0.011811	0.018663	-0.030907	0.00074342	0.027872	-0.015103	0.0017557	-0.016634	-0.00048875	-0.0012839	-0.010742	-0.050757	0.089602
0.93427	-0.44016	0.21177	0.078739	0.47156	-0.054479	0.12371	-0.53696	-0.10575	-0.10709	0.45392	0.0052984	-0.34693	-0.14629	0.045066	0.29395	0.2767	-0.52747	-0.070296	-0.58783	-0.29765	0.001619	-0.10991	-0.26105	-0.0653	0.1636	-0.15022	-0.07878	-0.070646	-0.053182	-0.087825	-0.040518	0.093727	-0.042507	0.018192	-0.10195	-0.14724	-0.12028	-0.19902	0.002558	-0.20077	0.043333	0.11675	0.057805	0.037261	-0.16411	0.0015362	-0.010819	0.12479	0.1824	-0.1111	0.12347	-0.022034	0.024899	-0.072068	-0.040034	-0.16937	0.047015	0.09602	0.18052	0.053277	-0.22127	-0.05883	-0.13929	-0.059781	-0.084758	-0.095616	-0.015728	0.1702	-0.053356	-0.021998	0.069682	0.089032	0.012478	-0.037433	-0.067473	0.16456	-0.13255	0.099331	0.01097	0.034572	-0.013798	-0.093616	0.056115	0.084132	0.017241	0.045913	0.072459	-0.024877	-0.13786	0.01333	0.20102	-0.026248	0.061237	0.022852	-0.041753	-0.14045	-0.011199	0.20053	-0.14744	0.20062	0.066711	-0.10323	0.022157	-0.030327	-0.082877	-0.060381	0.034344	-0.10108	-0.06633	-0.047407	-0.070634	-0.03552	0.14383	-0.028622	0.10747	0.045585	0.026542	-0.10346	0.0080002	-0.039066	0.073014	0.091715	0.033862	0.020703	0.054074	0.032014	0.049045	-0.21	-0.025532	-0.10192	-0.23977	0.036945	0.0131	0.044785	-0.0018942	0.13086	-0.10327	0.054793	0.037074	-0.11323	-0.023256	-0.028751	0.027355	-0.0627	-0.050635	-0.22501	-0.084779	-0.092437	-0.13593	0.0053387	-0.061962	-0.071636	0.037685	-0.082359	-0.064676	0.021619	-0.017875	0.16736	-0.16464	0.050523	-0.030854	0.076984	-0.0035287	0.0017814	-0.24632	0.059777	0.023022	-0.019335	-0.09356	0.0024831	0.030617	0.015105	-0.0019148	0.040533	0.0055871	0.08483	-0.0744	0.0081096	0.08862	-0.018482	0.050599	-0.13802	0.056873	-0.10353	-0.13861	-0.14731	-0.04331	-0.14858	0.06141	-0.030326	0.052928	0.21512	-0.051911	-0.030696	0.0081766	-0.042889	-0.12309	0.024157	0.0055581
0.95802	0.79402	0.070013	0.34993	0.14906	-0.088028	-0.12291	-0.06026	-0.058811	0.081373	-0.076773	-0.11241	-0.043576	-0.07786	-0.14102	-0.26376	0.031755	-0.025377	-0.042213	-0.019756	-0.0062528	-0.058798	0.12308	0.15559	0.090609	-0.072446	0.0096516	0.11416	-0.062972	-0.034207	0.12733	-0.068183	-0.081796	0.035449	-0.061298	-0.12214	-0.00077933	-0.038951	0.041479	0.054004	0.10188	0.016077	0.080119	0.02914	0.038389	-0.096887	-0.039805	-0.16196	-0.19769	-0.05315	-0.13715	0.066515	-0.0090584	0.022812	-0.060972	-0.022924	-0.039985	0.068938	-0.052887	-0.087599	-0.26459	-0.084915	0.0043214	0.08671	-0.076711	0.063554	-0.052843	-0.061932	-0.060539	0.041879	-0.11332	-0.0526	0.084708	-0.099829	0.26595	-0.094471	0.055212	-0.24504	-0.038711	-0.010821	0.074513	0.0031283	-0.17852	0.051683	0.0081568	0.097431	-0.13562	0.089681	0.29787	-0.015079	-0.04691	0.11751	-0.061591	0.24565	0.046424	0.073009	0.10584	0.15219	-0.06283	-0.079567	-0.12427	-0.097507	-0.020871	-0.098456	0.0038972	0.16979	-0.029293	0.14932	0.037326	0.088926	-0.2282	-0.013346	0.0035112	0.11313	0.010396	-0.18799	-0.13357	0.091291	-0.011768	-0.089572	-0.065484	0.070599	0.0081113	-0.18098	-0.043469	0.071986	-0.10469	0.11982	-0.33739	-0.030526	-0.24897	-0.1492	-0.012762	0.0652	-0.16775	-0.40943	-0.25993	0.020035	0.0077284	0.060264	0.0090792	0.12335	0.028804	0.1274	-0.29651	0.087648	0.022585	-0.023833	0.0025737	-0.18134	0.074966	-0.059069	0.26883	-0.27613	-0.17041	-0.072658	0.29046	0.020898	-0.53667	0.14519	-0.14346	-0.031457	-0.16338	-0.078206	-0.19464	0.42955	-0.46425	-0.51281	0.45645	0.12024	0.017302	-0.15394	-0.051248	-0.062865	-0.053902	0.41222	0.021415	0.64373	0.24955	0.2622	0.20322	0.39793	-0.76163	0.16563	-0.11466	0.19057	0.33913	-0.27307	-0.18044	0.34582	-0.69564	-0.47138	0.28028	0.25894	0.16557	-0.053597	-0.41292	0.29643	-0.072645	-0.074205
1.1047	0.19214	-0.22445	0.31964	-0.059729	-0.34996	-0.57616	0.52286	0.21618	-0.027464	-0.12659	-0.20496	0.038248	-0.2219	-0.073977	0.23624	-0.5221	0.021048	-0.36789	-0.22335	-0.17149	0.13052	-0.31627	0.031515	-0.024764	0.10415	-0.020036	0.068259	-0.10777	-0.1517	0.062053	-0.038343	0.054533	0.14662	0.031281	0.23432	-0.16587	-0.10611	0.19298	-0.12102	0.19309	-0.18882	0.095729	0.28359	-0.2289	-0.0035685	-0.13225	0.063576	-0.047868	-0.031464	-0.14784	0.098942	0.088362	0.010151	0.33632	-0.29643	-0.037219	-0.38525	-0.00247	-0.22028	0.00068325	-0.21532	-0.14339	0.10011	-0.019709	-0.14792	-0.051224	-0.090605	-0.18243	0.019175	-0.027458	-0.10042	0.11554	-0.024564	-0.11182	0.20764	0.21375	-0.15971	0.055202	0.34913	0.072677	-0.20649	0.035439	-0.00463	0.13721	-0.0095427	-0.049534	0.082946	-0.045201	0.15781	0.1056	-0.008023	-0.10919	0.06881	0.13973	-0.048417	0.076125	-0.019293	-0.028327	-0.047516	-0.11826	-0.13064	0.046259	-0.13428	0.10306	-0.046196	-0.012501	0.03934	-0.078232	-0.15308	0.0040168	0.16144	0.042996	0.042038	-0.039019	0.035053	-0.087283	-0.21845	-0.012735	0.070079	-0.00055616	0.049004	0.088605	0.1348	0.10925	-0.07452	-0.062802	0.13688	0.09352	-0.087494	-0.09683	0.019937	-0.037655	-0.033051	-0.052589	0.07122	0.04117	0.052	0.054054	0.092089	0.17971	0.085676	-0.091223	0.18008	0.03014	0.009587	0.11341	0.072137	0.047902	-0.053287	0.0076293	0.025821	-0.16628	0.045454	-0.056738	0.012325	0.004228	-0.0062797	0.057481	-0.053411	0.1145	-0.0063417	-0.042015	-0.019406	-0.10313	0.036123	0.0037423	0.14469	0.093816	0.065746	0.056876	-0.075778	0.00018796	0.02072	-0.14282	0.021247	0.0075302	-0.098614	-0.023757	0.13458	0.13027	0.063442	0.023217	-0.048649	0.03433	0.0086278	0.015155	0.010934	-0.057377	0.047695	-0.049449	0.0083022	0.039587	-0.0037555	0.034525	-0.030841	0.012343	0.013964	-0.02349	0.038106
